Day	Environment	Os	Campaign ID	Campaign Optimization	Campaign Type	Context IDs Eligible	Number of displays	Number of clicks	Criteo Revenue	Criteo Cost
2019-11-06	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	28035	88	31.238424116577953	17.894410779753873
2019-11-11	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	48312	516	50.44175804873463	27.06965822835991
2019-10-11	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	69952	522	62.63636858716142	32.73508932203397
2019-10-30	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	127833	819	131.40587943061792	67.67510391376884
2019-11-22	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	290966	1265	450.3434470943007	253.154957184511
2019-11-19	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	32838	507	104.80847938545048	25.80453900287497
2019-11-19	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	129198	810	240.251184148103	73.80255470718924
2019-10-28	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	22617	158	14.978903523294257	8.073681156497576
2019-12-26	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	9762	89	12.460000053048134	4.660813604455344
2019-12-01	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	90271	648	196.64182257282175	97.53598753834666
2019-12-06	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	45746	302	302.0	40.93946908560637
2020-01-19	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	72371	195	61.810001492500305	55.43016065468474
2019-10-29	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	32637	313	29.576951272795903	16.325925797448477
2019-10-27	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	18585	118	14.476391674147921	7.838776369320305
2020-01-28	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	565703	1652	409.67999330163	342.0114795222475
2019-11-01	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	15134	12	44.53530578790233	21.05991849838298
2020-01-10	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	68634	377	105.27000164985657	47.76599409295144
2020-01-04	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	52560	387	75.04000023007393	23.7381912606419
2020-01-04	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	16719	13	2.8199999928474426	18.602418303185356
2019-12-05	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	32973	230	413.99998903274536	30.244541643957778
2020-01-29	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	76142	150	42.630001440644264	44.49002762141061
2020-01-29	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	260110	1273	358.29001066088676	142.30298914862914
2019-11-17	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	273377	1041	406.4294562491749	232.19338904553612
2020-01-04	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	55709	822	163.36000053584576	37.97392591720505
2020-01-03	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	17007	20	4.799999892711639	17.071321574201924
2020-01-03	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	63147	466	111.99999751150608	27.367975873977016
2020-01-06	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	49464	244	44.35999999940395	22.72455895324952
2019-11-03	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	58783	590	39.5219763177149	21.577741344547565
2020-01-10	other	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	12	0	0.0	0.019930288687032737
2019-10-12	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	15052	83	13.60962047331594	7.636398449137627
2019-12-27	web	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	721	8	0.8800000101327896	0.3868216658531592
2019-12-16	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	10861	41	9.35000005364418	6.004103167926359
2019-10-09	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	43634	257	24.579859329110015	13.717028629019595
2019-11-30	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	27597	158	39.78299482883141	21.496121916702194
2020-01-13	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	81294	250	69.37000116705894	69.52555587950887
2020-01-05	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	225781	1255	211.1800021380186	105.95102334376992
2019-11-23	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	243085	1094	400.33822347006577	229.52991155919332
2019-11-23	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	18623	10	69.37152211107687	38.125417184345565
2019-11-23	other	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	1	0	0.0014072010517120362	0.0007743562167343011
2019-12-08	web	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	2853	29	8.70000034570694	2.0391315726821944
2020-01-04	other	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	3	0	0.0	0.0012601662581339206
2020-01-13	other	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	2	0	0.0	0.00548753249164731
2020-01-20	other	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	3	0	0.0	0.0024130843085017023
2019-12-24	other	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	1	0	0.0	0.00034602075690368637
2020-01-08	other	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	4	0	0.0	0.0019572795420253826
2020-01-03	other	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	1	0	0.0	8.93734931540943e-05
2019-12-08	other	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	1	0	0.0	0.002950282288778677
2020-01-18	other	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	4	0	0.0	0.0165430334742837
2019-11-20	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	246427	1119	355.9427697519735	200.84759890528773
2019-10-14	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	11040	55	11.363449762113392	5.488562576953249
2019-11-24	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	152199	1076	217.3198945428394	113.30459998601503
2019-11-24	other	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	6	0	0.01282240504026413	0.00703223480333321
2019-11-26	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	11755	83	15.227219607142732	8.618176759344406
2020-01-27	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	59465	235	59.77000004053116	27.82706518187244
2020-01-27	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	80358	159	40.71000003814697	44.42011259149996
2020-01-27	other	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	10	0	0.0	0.0058092769950865335
2019-11-08	web	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	11007	68	10.403322772054004	5.328556566877779
2019-12-21	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	3692	38	8.450000047683716	2.1021301000944477
2019-11-12	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	22134	66	26.930655786089602	15.383207491863022
2019-11-27	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	23311	11	81.90804962493851	44.811142519379544
2019-11-06	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	22544	119	19.69728862719424	10.679784131058419
2019-11-09	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	150758	1036	159.4468341591419	81.33946434855704
2019-10-11	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	8401	81	8.2778454873953	4.504675220190959
2019-11-24	web	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	6235	35	8.110776339011267	4.234478405329877
2019-12-04	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	3051	21	63.0	2.259926582621054
2020-01-17	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	27953	18	4.679999828338623	43.43452978723206
2020-01-30	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	40726	170	46.50000122189522	20.216836160922547
2020-01-09	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	288431	1422	387.36001017689705	199.0828752873487
2020-01-09	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	73505	206	54.72000104188919	59.77506735907523
2020-01-09	web	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	27801	141	35.780000269412994	20.258164188469546
2019-12-01	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	15940	219	38.29839867856355	20.379871800145203
2019-12-05	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	4899	22	39.59999895095825	4.151379577885574
2019-10-17	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	9436	4	19.88651522695645	10.549134035853038
2020-01-19	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	169259	1590	507.6200115978718	133.97914588311804
2020-01-08	web	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	29971	108	39.73000031709671	20.26668744374762
2019-11-07	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	27528	79	31.39102315115557	18.11089571378552
2019-12-10	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	7880	39	15.600000232458115	5.265506540535749
2020-01-26	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	284794	1104	346.68000596761703	86.32292913454043
2019-11-25	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	43299	476	68.84393032622336	37.179726927887735
2019-11-25	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	170953	1127	261.3436600702098	137.47240063546448
2019-11-25	web	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	6700	25	8.512515178656205	4.499650168627812
2019-11-25	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	22399	7	76.33981557378915	41.95953684070846
2020-01-15	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	66991	149	42.04000082612038	47.2834547032834
2019-11-01	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	28306	76	30.550315898977225	17.65280852996868
2019-11-01	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	35664	342	30.36153913111426	16.362201093331237
2019-12-08	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	14438	76	22.8000009059906	7.722541532384918
2019-12-08	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	10826	52	15.600000619888306	8.11763567001403
2019-11-13	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	15155	12	40.98651365578175	22.462693875234393
2019-12-29	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	5133	37	4.329999923706055	2.6867632272642576
2020-01-29	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	251425	1070	303.07000970840454	85.68740956971693
2019-12-11	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	7041	28	11.200000166893005	5.704758953153001
2019-11-17	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	171969	1145	201.253956877741	104.93715482238022
2019-11-03	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	20276	90	24.926204869458445	14.355320337757576
2020-01-06	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	88126	1003	178.97999946773052	67.18697237912411
2019-12-04	web	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	784	2	6.0	0.4129772085306498
2020-01-25	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	43415	238	71.52000141143799	18.329416560861944
2020-01-25	web	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	9269	41	12.330000251531601	4.199309979268015
2019-10-31	web	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	5057	33	4.053562184905633	2.1607496306169964
2020-01-14	web	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	9229	65	17.5100000500679	5.354710820353186
2019-10-18	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	8326	8	17.247245168291037	9.319102714972354
2019-10-25	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	12623	111	10.733294083531945	5.80692344264105
2019-10-21	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	9052	55	6.620235914655031	3.6547251517570096
2019-11-05	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	14206	7	34.337305837264275	19.047528807423998
2019-10-24	web	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	5335	25	4.145207081574947	2.1534214325395356
2020-01-20	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	56924	207	63.60000044107437	30.064133585064983
2019-10-09	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	12249	48	16.232882523564623	9.704151925441998
2020-01-09	other	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	1	0	0.0	0.0013584770586527067
2020-01-07	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	447475	1536	292.5200019925833	250.16367886501624
2020-01-05	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	73774	452	78.74000087380409	31.09891423818263
2019-12-22	other	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	1	0	0.0	0.00032780915525870946
2019-11-04	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	22854	100	22.961254992792387	12.898799572423574
2019-10-24	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	11878	13	24.95631565663219	13.364158348445045
2019-11-27	web	Unknown	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	5794	31	7.5559195022732	3.9992726171508846
2020-01-07	other	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	1	0	0.0	0.0008490481616579417
2019-10-20	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	83699	596	87.69693245131941	46.06710008834993
2019-10-20	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	14337	81	13.125382736671718	7.20281984831907
2019-11-20	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	110318	818	130.16314280181754	67.87066215122242
2019-11-20	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	23975	370	36.90129642038233	19.939360401075422
2019-10-14	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	131261	584	143.28334429493734	83.21526647475477
2019-10-14	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	48692	277	23.550577105889097	12.04933765792348
2020-01-16	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	37136	209	58.54000025987625	20.881245059057147
2019-11-21	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	22303	225	29.942761758849958	16.19237811807651
2019-11-29	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	14550	253	38.69548613100126	20.577888202556366
2019-11-29	other	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	1	0	0.0010243279933929443	0.0005582568024206479
2019-10-19	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	14725	47	14.650501185022295	8.65836027737411
2019-11-07	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	292200	1033	318.24701638682	180.36627485871054
2019-12-21	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	71316	332	73.31000044941902	43.47590463988174
2019-12-15	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	11791	98	14.700000584125519	5.751597638885139
2020-01-12	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	176824	1739	519.0199988782406	191.2073377164561
2020-01-12	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	100836	470	138.39999982714653	60.23739828056078
2020-01-24	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	191774	861	220.86000443995	97.0627549291924
2019-10-26	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	124902	434	128.03087208454426	74.03613792372836
2019-11-27	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	39925	248	53.540000359818336	29.136963380946217
2019-12-22	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	66976	293	64.45999965071678	42.13986260311795
2019-11-11	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	77451	884	66.92632253316789	36.27600013713067
2019-11-09	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	236748	896	270.17302555628123	152.89749428751463
2019-10-11	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	115946	564	131.54469795505887	76.80346400435145
2019-10-11	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	11926	8	28.83827612687461	15.462739893300999
2020-01-17	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	32716	199	51.77999812364578	18.14378030400131
2019-10-30	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	26918	205	19.34776534522418	10.402871993258561
2019-10-30	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	13663	12	49.049363199133424	23.252173898906776
2019-12-31	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	12603	99	25.300000950694084	5.770483795785983
2019-12-23	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	35566	193	29.78000022470951	17.25154513622091
2020-01-30	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	30880	12	3.2400000393390656	39.437964038497185
2019-12-09	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	10251	37	13.500000298023224	8.313423212146857
2019-12-09	web	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	44491	351	117.5000034570694	35.5481225763026
2019-11-22	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	19507	115	22.025583774689583	12.180949403819273
2019-11-22	app	Android	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	32256	450	52.51771277174355	28.393220932524862
2020-01-23	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	579052	1600	465.71001610159874	391.91606335126977
2019-11-28	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	10814	75	15.41467497977242	8.943943353121176
2019-10-28	web	Other	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	15428	10	46.511478018360215	22.976861605347004
2020-01-19	other	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	1	0	0.0	0.0035919206840698556
2019-11-18	web	Windows	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	314231	1061	469.66566007205284	261.8678885936664
2019-10-23	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	18377	54	20.470199697390196	11.706846668263779
2020-01-01	app	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	11655	148	73.60000000149012	6.458848974298917
2020-01-10	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	78987	327	91.5200012922287	50.41940618105735
2019-11-13	web	iOS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	16329	107	16.590285280833022	8.560659585713916
2020-01-04	web	Mac OS	113890	Conversion Optimization	LOWER FUNNEL CUSTOM	0-6,10	27814	83	15.900000125169754	17.23973645034199
